filepath,labels
250090.wav,0
46045.wav,0
46046.wav,0
319738.wav,0
373727.wav,0
106754.wav,0
262440.wav,0
315691.wav,0
401707.wav,0
315693.wav,0
405806.wav,0
405807.wav,0
186773.wav,0
317994.wav,0
317890.wav,0
405955.wav,0
317891.wav,0
92631.wav,0
92645.wav,0
270830.wav,0
270832.wav,0
270834.wav,0
270835.wav,0
23028.wav,0
266747.wav,0
266748.wav,0
266751.wav,0
317969.wav,0
317971.wav,0
317974.wav,0
317975.wav,0
160281.wav,0
160282.wav,0
160283.wav,0
160284.wav,0
317977.wav,0
160286.wav,0
160288.wav,0
160289.wav,0
160290.wav,0
160291.wav,0
160293.wav,0
160294.wav,0
317990.wav,0
160296.wav,0
160297.wav,0
160298.wav,0
317995.wav,0
317996.wav,0
160299.wav,0
160301.wav,0
160302.wav,0
160303.wav,0
317997.wav,0
160305.wav,0
160307.wav,0
160308.wav,0
160309.wav,0
352824.wav,0
261036.wav,0
318023.wav,0
318024.wav,0
318025.wav,0
318026.wav,0
143947.wav,0
318027.wav,0
143949.wav,0
318028.wav,0
318031.wav,0
318029.wav,0
318032.wav,0
14926.wav,0
84572.wav,0
176780.wav,0
4781.wav,0
402095.wav,0
4783.wav,0
4789.wav,0
191170.wav,0
6895.wav,0
205570.wav,0
101135.wav,0
101136.wav,0
101137.wav,0
99106.wav,0
15141.wav,0
15143.wav,0
15144.wav,0
15145.wav,0
15148.wav,0
15149.wav,0
15150.wav,0
15153.wav,0
15154.wav,0
15155.wav,0
62270.wav,0
62271.wav,0
62272.wav,0
62273.wav,0
23417.wav,0
205691.wav,0
205692.wav,0
205742.wav,0
213897.wav,0
205743.wav,0
158628.wav,0
261034.wav,0
261035.wav,0
373675.wav,0
373677.wav,0
261038.wav,0
373679.wav,0
373680.wav,0
373681.wav,0
261042.wav,0
373682.wav,0
261044.wav,0
373684.wav,0
373686.wav,0
373687.wav,0
373688.wav,0
373689.wav,0
373690.wav,0
373691.wav,0
373692.wav,0
373693.wav,0
373694.wav,0
373695.wav,0
373696.wav,0
373697.wav,0
373698.wav,0
373699.wav,0
373700.wav,0
373701.wav,0
373702.wav,0
373703.wav,0
373704.wav,0
80839.wav,0
373705.wav,0
373707.wav,0
373706.wav,0
373710.wav,0
373711.wav,0
373708.wav,0
373713.wav,0
373714.wav,0
373715.wav,0
373716.wav,0
373717.wav,0
373718.wav,0
373719.wav,0
373712.wav,0
373720.wav,0
373722.wav,0
13275.wav,0
13276.wav,0
373724.wav,0
13277.wav,0
46044.wav,0
373728.wav,0
37857.wav,0
46048.wav,0
46049.wav,0
373729.wav,0
373730.wav,0
373731.wav,0
373732.wav,0
373733.wav,0
373734.wav,0
373735.wav,0
373736.wav,0
373737.wav,0
13295.wav,0
13296.wav,0
13297.wav,0
205846.wav,0
205848.wav,0
343068.wav,0
343072.wav,0
392251.wav,0
7265.wav,0
261039.wav,0
238738.wav,0
330933.wav,0
330934.wav,0
13274.wav,0
13278.wav,0
431355.wav,0
58656.wav,0
58657.wav,0
245063.wav,0
245064.wav,0
245065.wav,0
150858.wav,0
245066.wav,0
150860.wav,0
245069.wav,0
245067.wav,0
245070.wav,0
245068.wav,0
245072.wav,0
245073.wav,0
245074.wav,0
245075.wav,0
77140.wav,0
245076.wav,0
245077.wav,0
245078.wav,0
245079.wav,0
34136.wav,0
3431.wav,0
253310.wav,0
13739.wav,0
191923.wav,0
191924.wav,0
38329.wav,0
38334.wav,0
38336.wav,0
144841.wav,0
15828.wav,0
95716.wav,0
95717.wav,0
95719.wav,0
95720.wav,0
95721.wav,0
95722.wav,0
95723.wav,0
95724.wav,0
95725.wav,0
95726.wav,0
126468.wav,0
126469.wav,0
48661.wav,0
351793.wav,0
89651.wav,0
11845.wav,0
11846.wav,0
11847.wav,0
11848.wav,0
11849.wav,0
11850.wav,0
11851.wav,0
11852.wav,0
11853.wav,0
11854.wav,0
11855.wav,0
11856.wav,0
20068.wav,0
259687.wav,0
188021.wav,0
157328.wav,0
368365.wav,0
98069.wav,0
321310.wav,0
321314.wav,0
321315.wav,0
151356.wav,0
151373.wav,0
259939.wav,0
266095.wav,0
176044.wav,0
333747.wav,0
333748.wav,0
333749.wav,0
333750.wav,0
333751.wav,0
333752.wav,0
333753.wav,0
333754.wav,0
333756.wav,0
333758.wav,0
333759.wav,0
333760.wav,0
333761.wav,0
333762.wav,0
333763.wav,0
333764.wav,0
333765.wav,0
333766.wav,0
333767.wav,0
333768.wav,0
245705.wav,0
245706.wav,0
245707.wav,0
417739.wav,0
333770.wav,0
333769.wav,0
373674.wav,0
373676.wav,0
108544.wav,0
108546.wav,0
108547.wav,0
108551.wav,0
108556.wav,0
108557.wav,0
108561.wav,0
108563.wav,0
108564.wav,0
108568.wav,0
108569.wav,0
108571.wav,0
108572.wav,0
108574.wav,0
108575.wav,0
108576.wav,0
108577.wav,0
108578.wav,0
108579.wav,0
108580.wav,0
108581.wav,0
108582.wav,0
386303.wav,0
366632.wav,0
108588.wav,0
108590.wav,0
108593.wav,0
108595.wav,0
360510.wav,0
383116.wav,0
432286.wav,0
223420.wav,0
420061.wav,0
420107.wav,0
420108.wav,0
420117.wav,0
143644.wav,0
160076.wav,0
325978.wav,0
43436.wav,0
43437.wav,0
43438.wav,0
84416.wav,0
84417.wav,0
84418.wav,0
84419.wav,0
84420.wav,0
184895.wav,0
88535.wav,0
88536.wav,0
88538.wav,0
84446.wav,0
88544.wav,0
88548.wav,0
274917.wav,0
274919.wav,0
274921.wav,0
94701.wav,0
68080.wav,0
188923.wav,0
248321.wav,0
340490.wav,0
340493.wav,0
340494.wav,0
340495.wav,0
340496.wav,0
340498.wav,0
340502.wav,0
340503.wav,0
340504.wav,0
340505.wav,0
340510.wav,0
340512.wav,0
340514.wav,0
340515.wav,0
340517.wav,0
340518.wav,0
340519.wav,0
340520.wav,0
340521.wav,0
340522.wav,0
340523.wav,0
340533.wav,0
340534.wav,0
340542.wav,0
340543.wav,0
340544.wav,0
340545.wav,0
340546.wav,0
340547.wav,0
340548.wav,0
340549.wav,0
340550.wav,0
340551.wav,0
340552.wav,0
340553.wav,0
391752.wav,0
340555.wav,0
340557.wav,0
340558.wav,0
340559.wav,0
340560.wav,0
340564.wav,0
340566.wav,0
340567.wav,0
391767.wav,0
340570.wav,0
412253.wav,0
340574.wav,0
340576.wav,0
340577.wav,0
340579.wav,0
326243.wav,0
340583.wav,0
340587.wav,0
340588.wav,0
340590.wav,0
340591.wav,0
340592.wav,0
340593.wav,0
340594.wav,0
340595.wav,0
340596.wav,0
340605.wav,0
340606.wav,0
340608.wav,0
340611.wav,0
340617.wav,0
340619.wav,0
340620.wav,0
27347.wav,0
277209.wav,0
211674.wav,0
211676.wav,0
211678.wav,0
211679.wav,0
146254.wav,0
146261.wav,0
138116.wav,0
144262.wav,0
144265.wav,0
396240.wav,0
152532.wav,0
119809.wav,0
386079.wav,0
386080.wav,0
418850.wav,0
386084.wav,0
386088.wav,0
386092.wav,0
52268.wav,0
386095.wav,0
386097.wav,0
386100.wav,0
386102.wav,0
386103.wav,0
386105.wav,0
386106.wav,0
386108.wav,0
386109.wav,0
386111.wav,0
386113.wav,0
386114.wav,0
386116.wav,0
386117.wav,0
386119.wav,0
386120.wav,0
386122.wav,0
386123.wav,0
386124.wav,0
386125.wav,0
386126.wav,0
386127.wav,0
386129.wav,0
386130.wav,0
386132.wav,0
386135.wav,0
386136.wav,0
386138.wav,0
265311.wav,0
386145.wav,0
240740.wav,0
42097.wav,0
68723.wav,0
324728.wav,0
386172.wav,0
386173.wav,0
386182.wav,0
386185.wav,0
386195.wav,0
386196.wav,0
58519.wav,0
58520.wav,0
58521.wav,0
58522.wav,0
58529.wav,0
58531.wav,0
58532.wav,0
386213.wav,0
386214.wav,0
386215.wav,0
386218.wav,0
212139.wav,0
386219.wav,0
58542.wav,0
386230.wav,0
386237.wav,0
386238.wav,0
386239.wav,0
386240.wav,0
386241.wav,0
386242.wav,0
386243.wav,0
386244.wav,0
386245.wav,0
81096.wav,0
81097.wav,0
81098.wav,0
81099.wav,0
81100.wav,0
81101.wav,0
81102.wav,0
408776.wav,0
337096.wav,0
396511.wav,0
386297.wav,0
386298.wav,0
386299.wav,0
386300.wav,0
386301.wav,0
386302.wav,0
386304.wav,0
386305.wav,0
386306.wav,0
386307.wav,0
386308.wav,0
386309.wav,0
171269.wav,0
171270.wav,0
171271.wav,0
171272.wav,0
171273.wav,0
171274.wav,0
171275.wav,0
171276.wav,0
171277.wav,0
171278.wav,0
386321.wav,0
386330.wav,0
386331.wav,0
386332.wav,0
273697.wav,0
386339.wav,0
81193.wav,0
386352.wav,0
386354.wav,0
386355.wav,0
386356.wav,0
386358.wav,0
386359.wav,0
386360.wav,0
386365.wav,0
386370.wav,0
386371.wav,0
386372.wav,0
386374.wav,0
386376.wav,0
386377.wav,0
386378.wav,0
386380.wav,0
386381.wav,0
431439.wav,0
431448.wav,0
386402.wav,0
386403.wav,0
386406.wav,0
91521.wav,0
26031.wav,0
368070.wav,0
417281.wav,0
58523.wav,0
58527.wav,0
104008.wav,0
147018.wav,0
400991.wav,0
214628.wav,0
214629.wav,0
329353.wav,0
329354.wav,0
218777.wav,0
218778.wav,0
198299.wav,0
218779.wav,0
267977.wav,0
390858.wav,0
378583.wav,0
104189.wav,0
165643.wav,0
165645.wav,0
165649.wav,0
24365.wav,0
366455.wav,0
28538.wav,0
28541.wav,0
165775.wav,0
73623.wav,0
165785.wav,0
165786.wav,0
165787.wav,0
22437.wav,0
317361.wav,0
341948.wav,0
93184.wav,0
93185.wav,0
244736.wav,0
137231.wav,0
276505.wav,0
276506.wav,0
276507.wav,0
276508.wav,0
135712.wav,0
275492.wav,0
7720.wav,0
406071.wav,0
406073.wav,0
406074.wav,0
406076.wav,0
326211.wav,0
325202.wav,0
201830.wav,0
148072.wav,0
203378.wav,0
47221.wav,0
47223.wav,0
151673.wav,0
33913.wav,0
324735.wav,0
366212.wav,0
398981.wav,0
398982.wav,0
347783.wav,0
398984.wav,0
398983.wav,0
398988.wav,0
405646.wav,0
405647.wav,0
353937.wav,0
353938.wav,0
190099.wav,0
68763.wav,0
366792.wav,0
366807.wav,0
211163.wav,0
211165.wav,0
412383.wav,0
412384.wav,0
412385.wav,0
336615.wav,0
336617.wav,0
336621.wav,0
336622.wav,0
336623.wav,0
336624.wav,0
353519.wav,0
336627.wav,0
336630.wav,0
336632.wav,0
336628.wav,0
71934.wav,0
204031.wav,0
71935.wav,0
244482.wav,0
244483.wav,0
244481.wav,0
390414.wav,0
244492.wav,0
434453.wav,0
244491.wav,0
124184.wav,0
124186.wav,0
368924.wav,0
368925.wav,0
124190.wav,0
124193.wav,0
124194.wav,0
124195.wav,0
368960.wav,0
69959.wav,0
82248.wav,0
109398.wav,0
221529.wav,0
96617.wav,0
371564.wav,0
96621.wav,0
96626.wav,0
322427.wav,0
322428.wav,0
322429.wav,0
322430.wav,0
21914.wav,0
341914.wav,0
341920.wav,0
219042.wav,0
398764.wav,0
398768.wav,0
398774.wav,0
378295.wav,0
352207.wav,0
156625.wav,0
156628.wav,0
93144.wav,0
93146.wav,0
93147.wav,0
93149.wav,0
39392.wav,0
39393.wav,0
93158.wav,0
93159.wav,0
93160.wav,0
93161.wav,0
93162.wav,0
188393.wav,0
188396.wav,0
93164.wav,0
188397.wav,0
188398.wav,0
93165.wav,0
93166.wav,0
49138.wav,0
49139.wav,0
93172.wav,0
93182.wav,0
93183.wav,0
406336.wav,0
249811.wav,0
415765.wav,0
415766.wav,0
415767.wav,0
216088.wav,0
378915.wav,0
137256.wav,0
360489.wav,0
211001.wav,0
211002.wav,0
367684.wav,0
272453.wav,0
398406.wav,0
324690.wav,0
418903.wav,0
418905.wav,0
418906.wav,0
418907.wav,0
369754.wav,0
369757.wav,0
369758.wav,0
369760.wav,0
181772.wav,0
201838.wav,0
271471.wav,0
181773.wav,0
378382.wav,0
335994.wav,0
68732.wav,0
397448.wav,0
397449.wav,0
397450.wav,0
397451.wav,0
260246.wav,0
389272.wav,0
10394.wav,0
93346.wav,0
10418.wav,0
10419.wav,0
10420.wav,0
10421.wav,0
10422.wav,0
10423.wav,0
10424.wav,0
10425.wav,0
10426.wav,0
10427.wav,0
10428.wav,0
347319.wav,0
364734.wav,0
364738.wav,0
364739.wav,0
46279.wav,0
46280.wav,0
46281.wav,0
67786.wav,0
46282.wav,0
46283.wav,0
79064.wav,0
365800.wav,0
426224.wav,0
326904.wav,0
325881.wav,0
257278.wav,0
338187.wav,0
261389.wav,0
261393.wav,0
366868.wav,0
261397.wav,0
68892.wav,0
68893.wav,0
68894.wav,0
68895.wav,0
68896.wav,0
68897.wav,0
68898.wav,0
68899.wav,0
68900.wav,0
68901.wav,0
68902.wav,0
68904.wav,0
89385.wav,0
136495.wav,0
136496.wav,0
429381.wav,0
140618.wav,0
389465.wav,0
252256.wav,0
146786.wav,0
146787.wav,0
159083.wav,0
159084.wav,0
159085.wav,0
159086.wav,0
159087.wav,0
159088.wav,0
159089.wav,0
159090.wav,0
159091.wav,0
159092.wav,0
263541.wav,0
159094.wav,0
232828.wav,0
155010.wav,0
187805.wav,0
187806.wav,0
50593.wav,0
102834.wav,0
378297.wav,0
378299.wav,0
207305.wav,0
135633.wav,0
135644.wav,0
135645.wav,0
221678.wav,0
221679.wav,0
221680.wav,0
111105.wav,0
111106.wav,0
111107.wav,0
111108.wav,0
111109.wav,0
111110.wav,0
408070.wav,0
111112.wav,0
111113.wav,0
111114.wav,0
111115.wav,0
342540.wav,0
111116.wav,0
342541.wav,0
111117.wav,0
111118.wav,0
111119.wav,0
111120.wav,0
181770.wav,0
181771.wav,0
394770.wav,0
120341.wav,0
103958.wav,0
378397.wav,0
365090.wav,0
201255.wav,0
172622.wav,0
172623.wav,0
172624.wav,0
172625.wav,0
172626.wav,0
172627.wav,0
172628.wav,0
172629.wav,0
21103.wav,0
21104.wav,0
366207.wav,0
408195.wav,0
371348.wav,0
178844.wav,0
272028.wav,0
83620.wav,0
408234.wav,0
389805.wav,0
389806.wav,0
90801.wav,0
267954.wav,0
322227.wav,0
89791.wav,0
390864.wav,0
336597.wav,0
390876.wav,0
390877.wav,0
77536.wav,0
77537.wav,0
77538.wav,0
77539.wav,0
77540.wav,0
77541.wav,0
77542.wav,0
77543.wav,0
77544.wav,0
77545.wav,0
77546.wav,0
77547.wav,0
104172.wav,0
234221.wav,0
234222.wav,0
77551.wav,0
416495.wav,0
234223.wav,0
77549.wav,0
77555.wav,0
77548.wav,0
77557.wav,0
77550.wav,0
77552.wav,0
77559.wav,0
77553.wav,0
77554.wav,0
77556.wav,0
77558.wav,0
77561.wav,0
77562.wav,0
77563.wav,0
77564.wav,0
77565.wav,0
77566.wav,0
77567.wav,0
77568.wav,0
77569.wav,0
77570.wav,0
77571.wav,0
77572.wav,0
77573.wav,0
77574.wav,0
77575.wav,0
77576.wav,0
77577.wav,0
77578.wav,0
257805.wav,0
415536.wav,0
433985.wav,0
179013.wav,0
179022.wav,0
422737.wav,0
327518.wav,0
216926.wav,0
216927.wav,0
327519.wav,0
104175.wav,0
406399.wav,0
406400.wav,0
406401.wav,0
187266.wav,0
159619.wav,0
187271.wav,0
187273.wav,0
18326.wav,0
215971.wav,0
215972.wav,0
85927.wav,0
215979.wav,0
111111.wav,0
81855.wav,0
119753.wav,0
317396.wav,0
382940.wav,0
82909.wav,0
219102.wav,0
365541.wav,0
50155.wav,0
118049.wav,0
429207.wav,0
429208.wav,0
326331.wav,0
201615.wav,0
262018.wav,0
219907.wav,0
219908.wav,0
219911.wav,0
219912.wav,0
408839.wav,0
219914.wav,0
24973.wav,0
24974.wav,0
154642.wav,0
325780.wav,0
325781.wav,0
325782.wav,0
46361.wav,0
32667.wav,0
172190.wav,0
272031.wav,0
222885.wav,0
346024.wav,0
346670.wav,0
346671.wav,0
346672.wav,0
346673.wav,0
327087.wav,0
346676.wav,0
346677.wav,0
346678.wav,0
346679.wav,0
346680.wav,0
346681.wav,0
412854.wav,0
369590.wav,0
9659.wav,0
218307.wav,0
217940.wav,0
217941.wav,0
60382.wav,0
416863.wav,0
67167.wav,0
60383.wav,0
60384.wav,0
217956.wav,0
161004.wav,0
368494.wav,0
95342.wav,0
74993.wav,0
157304.wav,0
412537.wav,0
427388.wav,0
427012.wav,0
427014.wav,0
427015.wav,0
131591.wav,0
410131.wav,0
386554.wav,0
410143.wav,0
90404.wav,0
19024.wav,0
186960.wav,0
152660.wav,0
152661.wav,0
18772.wav,0
18773.wav,0
18774.wav,0
161886.wav,0
62932.wav,0
75362.wav,0
20839.wav,0
62933.wav,0
386948.wav,0
58760.wav,0
340623.wav,0
62934.wav,0
340628.wav,0
369048.wav,0
44189.wav,0
428457.wav,0
428459.wav,0
425656.wav,0
162499.wav,0
112076.wav,0
413904.wav,0
62931.wav,0
44762.wav,0
340703.wav,0
77036.wav,0
127980.wav,0
127981.wav,0
143602.wav,0
322550.wav,0
176639.wav,0
157184.wav,0
351745.wav,0
351746.wav,0
270852.wav,0
279047.wav,0
410623.wav,0
396321.wav,0
220714.wav,0
58415.wav,0
363055.wav,0
58416.wav,0
58418.wav,0
21063.wav,0
213582.wav,0
61011.wav,0
61012.wav,0
61014.wav,0
397398.wav,0
62554.wav,0
62556.wav,0
62557.wav,0
62558.wav,0
333923.wav,0
234084.wav,0
234085.wav,0
333924.wav,0
234086.wav,0
88168.wav,0
234087.wav,0
234090.wav,0
234088.wav,0
88169.wav,0
363114.wav,0
234091.wav,0
234092.wav,0
234093.wav,0
363118.wav,0
234089.wav,0
425072.wav,0
234096.wav,0
234097.wav,0
425073.wav,0
234099.wav,0
9332.wav,0
234098.wav,0
425074.wav,0
363117.wav,0
350852.wav,0
58501.wav,0
58503.wav,0
58504.wav,0
41107.wav,0
236695.wav,0
77466.wav,0
77467.wav,0
395420.wav,0
77468.wav,0
320166.wav,0
253610.wav,0
8369.wav,0
8370.wav,0
8371.wav,0
8372.wav,0
103605.wav,0
427702.wav,0
103606.wav,0
234095.wav,0
323781.wav,0
190667.wav,0
410832.wav,0
347862.wav,0
317658.wav,0
250588.wav,0
425701.wav,0
202489.wav,0
411917.wav,0
395032.wav,0
404762.wav,0
238363.wav,0
320294.wav,0
320295.wav,0
347432.wav,0
320296.wav,0
320298.wav,0
320301.wav,0
320297.wav,0
320303.wav,0
320305.wav,0
320306.wav,0
320307.wav,0
320309.wav,0
80700.wav,0
258376.wav,0
187724.wav,0
378707.wav,0
378708.wav,0
378709.wav,0
19799.wav,0
345432.wav,0
378713.wav,0
378714.wav,0
21851.wav,0
368476.wav,0
212828.wav,0
82270.wav,0
56695.wav,0
326021.wav,0
326025.wav,0
326026.wav,0
326027.wav,0
326028.wav,0
392078.wav,0
326031.wav,0
203159.wav,0
203160.wav,0
245676.wav,0
222638.wav,0
263600.wav,0
245681.wav,0
245683.wav,0
245686.wav,0
102852.wav,0
167369.wav,0
376796.wav,0
376797.wav,0
386526.wav,0
376799.wav,0
267245.wav,0
263152.wav,0
263153.wav,0
263154.wav,0
263155.wav,0
231930.wav,0
79355.wav,0
157183.wav,0
28672.wav,0
28673.wav,0
28674.wav,0
28675.wav,0
28676.wav,0
28677.wav,0
28678.wav,0
28679.wav,0
380888.wav,0
380889.wav,0
32178.wav,0
30250.wav,0
88140.wav,0
3666.wav,0
3668.wav,0
3669.wav,0
3670.wav,0
3671.wav,0
21592.wav,0
3672.wav,0
3673.wav,0
21596.wav,0
379999.wav,0
380000.wav,0
380001.wav,0
380002.wav,0
380003.wav,0
32177.wav,0
238695.wav,0
238696.wav,0
238697.wav,0
238698.wav,0
238699.wav,0
238700.wav,0
238701.wav,0
238702.wav,0
238703.wav,0
238704.wav,0
238705.wav,0
238706.wav,0
32179.wav,0
32180.wav,0
32181.wav,0
59002.wav,0
239068.wav,0
32182.wav,0
59003.wav,0
59004.wav,0
58495.wav,0
239069.wav,0
32183.wav,0
238724.wav,0
238725.wav,0
238726.wav,0
238727.wav,0
239070.wav,0
239071.wav,0
32185.wav,0
32186.wav,0
74385.wav,0
239072.wav,0
32187.wav,0
239073.wav,0
239074.wav,0
431773.wav,0
205982.wav,0
239075.wav,0
205984.wav,0
26083.wav,0
39586.wav,0
39587.wav,0
269476.wav,0
431774.wav,0
431777.wav,0
431779.wav,0
431780.wav,0
66488.wav,0
30392.wav,0
30418.wav,0
30419.wav,0
30421.wav,0
73443.wav,0
73445.wav,0
2790.wav,0
73453.wav,0
73454.wav,0
377071.wav,0
30960.wav,0
30961.wav,0
30962.wav,0
29938.wav,0
29940.wav,0
29941.wav,0
257777.wav,0
29943.wav,0
73480.wav,0
73482.wav,0
73485.wav,0
62748.wav,0
62750.wav,0
271647.wav,0
62753.wav,0
62754.wav,0
62755.wav,0
62756.wav,0
378149.wav,0
62758.wav,0
62759.wav,0
62760.wav,0
62761.wav,0
378148.wav,0
62762.wav,0
62768.wav,0
62769.wav,0
62772.wav,0
58280.wav,0
239463.wav,0
239464.wav,0
239465.wav,0
239466.wav,0
58281.wav,0
239467.wav,0
239468.wav,0
239469.wav,0
239470.wav,0
239471.wav,0
239472.wav,0
239473.wav,0
28670.wav,0
183159.wav,0
183163.wav,0
3536.wav,0
14739.wav,0
61855.wav,0
61856.wav,0
61857.wav,0
61858.wav,0
61859.wav,0
61860.wav,0
61861.wav,0
61862.wav,0
61863.wav,0
61864.wav,0
31145.wav,0
31146.wav,0
61866.wav,0
61868.wav,0
61867.wav,0
61870.wav,0
61871.wav,0
61872.wav,0
61873.wav,0
61874.wav,0
61875.wav,0
61876.wav,0
61877.wav,0
61878.wav,0
61879.wav,0
61880.wav,0
61881.wav,0
61882.wav,0
61883.wav,0
61884.wav,0
61885.wav,0
61886.wav,0
61887.wav,0
61888.wav,0
61889.wav,0
61890.wav,0
61891.wav,0
61892.wav,0
61893.wav,0
61894.wav,0
61895.wav,0
61896.wav,0
61897.wav,0
61898.wav,0
61899.wav,0
61900.wav,0
61901.wav,0
61902.wav,0
61903.wav,0
61904.wav,0
61905.wav,0
61906.wav,0
61907.wav,0
61908.wav,0
61909.wav,0
61910.wav,0
61911.wav,0
61912.wav,0
61913.wav,0
61914.wav,0
61915.wav,0
239067.wav,0
61917.wav,0
61918.wav,0
61919.wav,0
61920.wav,0
61921.wav,0
61922.wav,0
61923.wav,0
61924.wav,0
15328.wav,0
15329.wav,0
238567.wav,0
238568.wav,0
238569.wav,0
238570.wav,0
238571.wav,0
238572.wav,0
238573.wav,0
238574.wav,0
380887.wav,0
238576.wav,0
238577.wav,0
238579.wav,0
238580.wav,0
238581.wav,0
238582.wav,0
238583.wav,0
32250.wav,0
32251.wav,0
32252.wav,0
32253.wav,0
32254.wav,0
28671.wav,0
53760.wav,0
143250.wav,0
143125.wav,0
122261.wav,0
100767.wav,0
431783.wav,0
217767.wav,0
58282.wav,0
397487.wav,0
397488.wav,0
181426.wav,0
69571.wav,0
429124.wav,0
197447.wav,0
84556.wav,0
84557.wav,0
397651.wav,0
387542.wav,0
96223.wav,0
97380.wav,0
410343.wav,0
347258.wav,0
134780.wav,0
53759.wav,0
185347.wav,0
88579.wav,0
55301.wav,0
55302.wav,0
55303.wav,0
55304.wav,0
55305.wav,0
55306.wav,0
271370.wav,0
353284.wav,0
239121.wav,0
239122.wav,0
239123.wav,0
174101.wav,0
191509.wav,0
239125.wav,0
239127.wav,0
239129.wav,0
239130.wav,0
239131.wav,0
158766.wav,0
158767.wav,0
47665.wav,0
158768.wav,0
176691.wav,0
158772.wav,0
158774.wav,0
158775.wav,0
158776.wav,0
158777.wav,0
158778.wav,0
158779.wav,0
61505.wav,0
275285.wav,0
275286.wav,0
431178.wav,0
275288.wav,0
217685.wav,0
170585.wav,0
353883.wav,0
331867.wav,0
353884.wav,0
353885.wav,0
262758.wav,0
188010.wav,0
275293.wav,0
394861.wav,0
394862.wav,0
394863.wav,0
394865.wav,0
394866.wav,0
394867.wav,0
90741.wav,0
353914.wav,0
275296.wav,0
30554.wav,0
280206.wav,0
135844.wav,0
159403.wav,0
159404.wav,0
159405.wav,0
274616.wav,0
274617.wav,0
432836.wav,0
1736.wav,0
1737.wav,0
1740.wav,0
1741.wav,0
1742.wav,0
1750.wav,0
346328.wav,0
1752.wav,0
400605.wav,0
119006.wav,0
119007.wav,0
119005.wav,0
119009.wav,0
1762.wav,0
1763.wav,0
119012.wav,0
119013.wav,0
119014.wav,0
119015.wav,0
1767.wav,0
1769.wav,0
1768.wav,0
1771.wav,0
1770.wav,0
1773.wav,0
119008.wav,0
145652.wav,0
145653.wav,0
145655.wav,0
145656.wav,0
145657.wav,0
119011.wav,0
145659.wav,0
145660.wav,0
411898.wav,0
145662.wav,0
145663.wav,0
145665.wav,0
145666.wav,0
376578.wav,0
376579.wav,0
376581.wav,0
376582.wav,0
376584.wav,0
376585.wav,0
376586.wav,0
376587.wav,0
145676.wav,0
376588.wav,0
145678.wav,0
145679.wav,0
376589.wav,0
376590.wav,0
202003.wav,0
68370.wav,0
145685.wav,0
145686.wav,0
59158.wav,0
59159.wav,0
21732.wav,0
55071.wav,0
341793.wav,0
202018.wav,0
272165.wav,0
382250.wav,0
28466.wav,0
28471.wav,0
28472.wav,0
268603.wav,0
28477.wav,0
28481.wav,0
28482.wav,0
275267.wav,0
275268.wav,0
275269.wav,0
275270.wav,0
28487.wav,0
169288.wav,0
169289.wav,0
28488.wav,0
28490.wav,0
28489.wav,0
275271.wav,0
275272.wav,0
275273.wav,0
275274.wav,0
275275.wav,0
275276.wav,0
275277.wav,0
275278.wav,0
275279.wav,0
275280.wav,0
275281.wav,0
275282.wav,0
411481.wav,0
411482.wav,0
275283.wav,0
417116.wav,0
417117.wav,0
47966.wav,0
411487.wav,0
275287.wav,0
82273.wav,0
275289.wav,0
275290.wav,0
275291.wav,0
275292.wav,0
422246.wav,0
275294.wav,0
275295.wav,0
275297.wav,0
275298.wav,0
275299.wav,0
275300.wav,0
337772.wav,0
250230.wav,0
64385.wav,0
255377.wav,0
66962.wav,0
389522.wav,0
389523.wav,0
389524.wav,0
37278.wav,0
415136.wav,0
415137.wav,0
415138.wav,0
351141.wav,0
400809.wav,0
138670.wav,0
252848.wav,0
138672.wav,0
138673.wav,0
138674.wav,0
138676.wav,0
168885.wav,0
425400.wav,0
381376.wav,0
381377.wav,0
18368.wav,0
18369.wav,0
18370.wav,0
18372.wav,0
421829.wav,0
398272.wav,0
381396.wav,0
82901.wav,0
7638.wav,0
7639.wav,0
7641.wav,0
7642.wav,0
7643.wav,0
7644.wav,0
7645.wav,0
7647.wav,0
7649.wav,0
7650.wav,0
7653.wav,0
7654.wav,0
7655.wav,0
7658.wav,0
7660.wav,0
268788.wav,0
51835.wav,0
262658.wav,0
317444.wav,0
180229.wav,0
352266.wav,0
352268.wav,0
352270.wav,0
352271.wav,0
352272.wav,0
352273.wav,0
405525.wav,0
161814.wav,0
137250.wav,0
272422.wav,0
94260.wav,0
34877.wav,0
272446.wav,0
34889.wav,0
184411.wav,0
77920.wav,0
71783.wav,0
71791.wav,0
71792.wav,0
190579.wav,0
389247.wav,0
346246.wav,0
125063.wav,0
325770.wav,0
389270.wav,0
325790.wav,0
327852.wav,0
34989.wav,0
348362.wav,0
231628.wav,0
35021.wav,0
35022.wav,0
231629.wav,0
231630.wav,0
231632.wav,0
231633.wav,0
231634.wav,0
231635.wav,0
231631.wav,0
268515.wav,0
20712.wav,0
53502.wav,0
379151.wav,0
391503.wav,0
344400.wav,0
360786.wav,0
360787.wav,0
360788.wav,0
360790.wav,0
325975.wav,0
360791.wav,0
119129.wav,0
360794.wav,0
360795.wav,0
360798.wav,0
360802.wav,0
325990.wav,0
252263.wav,0
268657.wav,0
326001.wav,0
366969.wav,0
371074.wav,0
371079.wav,0
125335.wav,0
217501.wav,0
